Anno,Regione,Settore__attività_economica,Nazionalità,sesso,Tipologia_variazione,Classe_di_età,Presenza_part_time,tipologia_incentivo,Numero_variazioni
2019,Abruzzo,Servizi di informazione e comunicazione,Straniera,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,2.0
2019,Abruzzo,Servizi di informazione e comunicazione,Straniera,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,7.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Altro,3.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,6.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Occupazione sud,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,2.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,2.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,2.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,5.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' finanziarie e assicurative,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,3.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,3.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,1.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,9.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,1.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,2.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,2.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,2.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,2.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,Attivita' immobiliari,Italiana,Maschi,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,1.0
2019,Abruzzo,Attivita' immobiliari,Straniera,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Occupazione sud,3.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,13.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,37.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Occupazione sud,5.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,14.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,11.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Esonero giovani,4.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,8.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,199.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Occupazione sud,8.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Esonero giovani,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Altro,2.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time no,Nessuna agevolazione,58.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Occupazione sud,2.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Altro,8.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time si,Nessuna agevolazione,95.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Altro,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato di rapporti a termine,51 ed oltre,Part time no,Nessuna agevolazione,17.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti stagionali,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti stagionali,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time si,Nessuna agevolazione,3.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time no,Esonero giovani,7.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,Fino a 29,Part time no,Nessuna agevolazione,9.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time si,Nessuna agevolazione,7.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Occupazione sud,5.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Esonero giovani,2.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,30 - 50,Part time no,Nessuna agevolazione,18.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,51 ed oltre,Part time si,Nessuna agevolazione,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti in somministrazione,51 ed oltre,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti intermittenti,Fino a 29,Part time no,Nessuna agevolazione,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti intermittenti,30 - 50,Part time no,Nessuna agevolazione,8.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Trasformazioni a tempo indeterminato da rapporti intermittenti,51 ed oltre,Part time no,Nessuna agevolazione,4.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time si,Apprendistato,4.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,Fino a 29,Part time no,Apprendistato,3.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time si,Apprendistato,3.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati a tempo indeterminato,30 - 50,Part time no,Apprendistato,6.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati da rapporti stagionali,30 - 50,Part time no,Apprendistato,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati da rapporti in somministrazione,Fino a 29,Part time si,Apprendistato,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Femmine,Apprendisti trasformati da rapporti in somministrazione,Fino a 29,Part time no,Apprendistato,2.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Occupazione sud,5.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Esonero giovani,3.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Altro,1.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time si,Nessuna agevolazione,27.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Occupazione sud,9.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Esonero giovani,7.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,Fino a 29,Part time no,Nessuna agevolazione,35.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Occupazione sud,7.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Altro,5.0
2019,Abruzzo,"Attivita' professionali, scientifiche e tecniche; amministrazione e servizi di supporto",Italiana,Maschi,Trasformazioni a tempo indeterminato di rapporti a termine,30 - 50,Part time si,Nessuna agevolazione,85.0
